X_georeferenced,Y_georeferenced,Z_georeferenced
84126.59179552755,431825.4552100221,0.0
84128.04479552756,431826.1252100221,0.0
84128.04479552756,431825.6552100221,0.0
84128.04479552756,431826.0452100221,0.0
84128.04479552756,431827.5752100221,0.0
84126.59179552755,431826.74364177353,0.0
84126.78540829626,431826.74364177353,0.0
84126.78540829626,431826.82864177355,0.0
84126.59179552755,431825.4552100221,0.0
84128.15179552756,431825.6552100221,0.0
84128.15179552756,431826.1252100221,0.0
84122.37599978379,431826.76635393925,0.0
84122.80740829627,431825.4552100221,0.0
84121.45879552756,431828.0252100221,0.0
84121.35179552756,431825.4552100221,2.64
84121.35179552756,431827.00221002207,0.0
84121.45879552756,431828.0252100221,2.5
84121.35179552756,431825.4552100221,0.0
84121.45879552756,431827.00221002207,0.0
84121.35179552756,431825.4552100221,0.0
84122.91179552756,431826.74364177353,0.0
84122.80740829627,431826.74364177353,0.0
84122.80740829627,431825.4552100221,0.0
84122.80740829627,431825.6246417735,0.0
84121.35179552756,431825.4552100221,0.0
84124.75179552755,431827.4219258978,0.0
84122.91179552756,431828.0252100221,0.0
84126.59179552755,431826.74364177353,0.0
84126.78540829626,431826.74364177353,0.0
84126.78540829626,431826.82864177355,0.0
84122.91179552756,431826.74364177353,0.0
84126.78540829626,431826.74364177353,2.64
84126.59179552755,431828.0252100221,0.0
84122.91179552756,431826.74364177353,0.0
84122.91179552756,431826.74364177353,0.0
84124.75179552755,431826.06192589784,0.0
84122.91179552756,431825.4552100221,0.0
84125.9661816601,431825.4552100221,0.0
84126.59179552755,431825.4552100221,0.0
84122.80740829627,431826.74364177353,0.0
84122.80740829627,431825.4552100221,0.0
84122.80740829627,431825.6246417735,0.0
84122.91179552756,431826.74364177353,0.0
84122.80740829627,431825.4552100221,2.64
84122.80740829627,431825.4552100221,0.0
84122.80740829627,431825.4552100221,0.0
84121.02419360756,431825.9922100221,0.0
84121.29479552756,431825.3022100221,0.0
84121.35179552756,431825.3022100221,0.0
84120.69479552755,431826.9522100221,0.0
84120.69479552755,431825.3022100221,0.0
84120.69479552755,431825.3022100221,0.0
84120.69479552755,431825.3572100221,0.0
84121.35179552756,431825.4552100221,0.0
84120.69479552755,431825.3022100221,2.64
84120.69479552755,431825.3022100221,0.0
84120.69479552755,431827.00221002207,0.0
84120.69479552755,431825.3022100221,2.5
84120.69479552755,431825.3022100221,2.5
84121.35179552756,431825.3022100221,2.62
84124.75179552755,431822.8511385935,0.0
84121.60879552756,431825.4052100221,2.4384
84126.86079552755,431825.4052100221,2.4384
84121.29479552756,431823.9822100221,2.6
84125.65879552756,431822.6342100221,0.0
84122.64279552756,431825.4552100221,0.0
84121.29479552756,431823.9822100221,0.0
84128.15179552756,431823.9822100221,0.0
84121.60879552756,431825.4552100221,0.0
84126.86079552755,431825.4552100221,0.0
84123.73779552756,431822.5772100221,0.0
84121.29479552756,431823.9838052943,0.0
84121.87479552756,431820.5252100221,0.0
84122.90879552756,431820.5822100221,0.0
84126.59479552756,431820.5252100221,0.0
84128.15479552756,431823.9822100221,0.0
84121.35179552756,431820.5822100221,0.0
84121.35179552756,431825.0162100221,0.0
84127.62879552756,431820.5822100221,0.0
84127.89479552755,431825.24121002207,0.0
84122.64279552756,431825.24121002207,0.0
84121.35179552756,431825.3482100221,0.0
84121.60879552756,431825.4052100221,2.4384
84122.64279552756,431825.3482100221,0.0
84125.9661816601,431825.3482100221,0.0
84126.86079552755,431825.4052100221,2.4384
84127.89479552755,431825.3482100221,2.4384
84121.35179552756,431820.5822100221,0.0
84122.90879552756,431820.5822100221,0.0
84126.47679552756,431820.5822100221,0.0
84128.04479552756,431820.5822100221,0.0
84126.86079552755,431825.4052100221,0.0
84126.86689152756,431825.4052100221,0.006095999999999871
84121.60879552756,431825.4052100221,0.0
84121.61489152756,431825.4052100221,0.006095999999999871
84121.35179552756,431822.6322100221,0.0
84128.15179552756,431822.6322100221,0.0
84123.53740939501,431822.5772100221,0.0
84123.53740939501,431822.5772100221,0.0
84125.9661816601,431822.5772100221,0.0
84125.76579552756,431822.5772100221,0.0
84121.34879552756,431823.9822100221,0.0
84123.84479552756,431822.6342100221,0.0
84124.04579196693,431822.6342100221,0.0
84121.60879552756,431825.4552100221,0.0
84126.86079552755,431825.4552100221,0.0
84127.89479552755,431825.4552100221,0.0
84127.89479552755,431825.3482100221,0.0
84121.29479552756,431825.0162100221,0.0
84121.29479552756,431823.9822100221,0.0
84121.29479552756,431823.9883101061,0.006095999999999871
84121.29479552756,431823.9822100221,2.382
84121.35179552756,431825.0162100221,0.0
84128.15179552756,431825.0162100221,0.0
84128.20879552756,431823.9822100221,2.382
84128.20879552756,431823.9883101061,2.375904000000391
84128.15179552756,431825.0162100221,0.0
84128.20879552756,431823.9838052943,2.382
84127.62879552756,431820.5252100221,0.0
84127.62879552756,431820.5822100221,0.0
84126.47679552756,431820.5252100221,0.0
84126.59479552756,431820.5252100221,0.0
84126.60089152756,431820.5252100221,0.006095999999999871
84126.47679552756,431820.5252100221,0.0
84124.75179552755,431820.5822100221,0.0
84128.15179552756,431820.5822100221,0.0
84128.15179552756,431820.91521002207,0.0
84121.87479552756,431820.5252100221,0.0
84121.45879552756,431820.5822100221,0.0
84121.87479552756,431820.5252100221,2.382
84121.87479552756,431820.5252100221,0.0
84121.88089152756,431820.5252100221,0.006095999999999871
84123.02679552756,431820.5252100221,0.0
84123.02679552756,431820.5822100221,0.0
84121.35179552756,431820.5822100221,0.0
84121.35179552756,431820.91521002207,0.0
84124.75179552755,431823.99121002207,0.0
84123.84479552756,431822.6342100221,1.0428010455143522e-12
84123.84479552756,431822.6342100221,0.0
84124.04579196693,431822.6342100221,0.0
84123.84479552756,431822.6342100221,0.0
84123.84479552756,431825.3482100221,0.0
84125.65879552756,431822.6342100221,0.0
84123.84479552756,431822.6342100221,2.6
84123.84479552756,431822.6342100221,2.91
84123.84479552756,431825.3482100221,2.91
84125.65879552756,431822.6342100221,2.91
84123.95179552755,431822.6342100221,2.91
84123.84479552756,431822.6342100221,3.0
84123.54808124184,431826.75069641176,0.0
84121.60879552756,431825.4552100221,0.0
84122.59679552756,431828.1322100221,2.438400000000001
84121.45879552756,431825.4552100221,0.0
84122.64279552756,431825.4552100221,0.0
84121.45879552756,431825.4552100221,0.0
84121.45879552756,431826.0452100221,0.0
84122.81179552755,431826.66521002207,0.0
84121.35179552756,431825.6552100221,0.0
84121.35179552756,431826.0452100221,0.0
84126.59179552755,431828.0252100221,0.0
84122.91179552756,431826.7402100221,0.0
84126.59179552755,431828.1322100221,0.0
84122.91179552756,431826.7402100221,0.0
84121.45879552756,431828.0252100221,0.0
84122.59679552756,431828.0252100221,0.0
84121.35179552756,431825.6552100221,0.0
84122.59679552756,431828.1322100221,0.0
84124.75179552755,431828.1322100221,0.0
84126.40295160843,431826.4464983857,0.0
84126.86079552755,431825.4552100221,0.0
84127.89479552755,431825.4552100221,0.0
84127.89479552755,431825.3482100221,0.0
84122.91179552756,431826.7402100221,0.0
84126.59179552755,431828.1322100221,0.0
84122.91179552756,431826.7402100221,0.0
84122.91179552756,431825.4552100221,2.4384
84128.04479552756,431825.3482100221,0.0
84128.04479552756,431826.0452100221,0.0
84122.91179552756,431825.4552100221,0.0
84122.9117958663,431825.4552094606,2.288908445393645e-08
84128.04479552756,431825.6552100221,0.0
84128.04479552756,431826.0452100221,0.0
84126.59179552755,431825.4552100221,0.0
84126.90679552755,431828.0252100221,0.0
84126.90679552755,431828.0252100221,0.0
84128.15179552756,431825.6552100221,0.0
84126.59179552755,431828.1322100221,0.0
84124.75179552755,431822.8483528792,0.0
84121.60879552756,431825.4552100221,2.6
84125.65879552756,431822.6342100221,0.0
84128.04479552756,431825.3482100221,0.0
84128.15179552756,431823.8322100221,0.0
84121.29479552756,431823.9822100221,0.0
84123.73779552756,431822.5772100221,0.0
84127.89479552755,431825.3482100221,0.0
84121.60879552756,431825.4052100221,0.0
84121.35179552756,431825.4052100221,0.0
84121.35179552756,431820.5822100221,0.0
84122.90879552756,431820.5822100221,0.0
84126.47679552756,431820.5822100221,0.0
84128.04479552756,431820.5822100221,0.0
84121.35179552756,431822.6322100221,0.0
84128.15179552756,431822.6322100221,0.0
84121.29479552756,431823.9838052943,0.0
84122.90879552756,431820.5822100221,0.0
84121.35179552756,431820.5822100221,0.0
84121.35179552756,431825.0162100221,0.0
84127.89479552755,431825.24121002207,0.0
84127.62879552756,431820.5822100221,0.0
84122.64279552756,431825.24121002207,0.0
84123.53740939501,431822.5772100221,0.0
84123.53740939501,431822.5772100221,0.0
84125.9661816601,431822.5772100221,0.0
84125.76579552756,431822.5772100221,0.0
84121.34879552756,431823.9822100221,0.0
84123.84479552756,431822.6342100221,0.0
84124.04579196693,431822.6342100221,0.0
84126.66679552756,431825.4552100221,0.0
84121.60879552756,431825.4552100221,0.0
84125.9661816601,431825.4552100221,0.0
84121.29479552756,431825.0162100221,0.0
84121.29479552756,431823.9822100221,0.0
84121.29479552756,431823.9883101061,0.006095999999999871
84121.29479552756,431823.9822100221,2.382
84121.35179552756,431825.0162100221,0.0
84128.15179552756,431825.0162100221,0.0
84128.20879552756,431823.9762100221,0.0
84128.20879552756,431823.9822100221,0.0
84128.15179552756,431825.0162100221,0.0
84128.20879552756,431823.9838052943,2.382
84127.62879552756,431820.5252100221,0.0
84127.62879552756,431820.5822100221,0.0
84126.47679552756,431820.5252100221,0.0
84126.59479552756,431820.5252100221,0.0
84126.60089152756,431820.5252100221,0.006095999999999871
84126.47679552756,431820.5252100221,0.0
84124.75179552755,431820.5822100221,0.0
84128.15179552756,431820.5822100221,0.0
84128.15179552756,431820.91521002207,0.0
84121.87479552756,431820.5252100221,0.0
84121.45879552756,431820.5822100221,0.0
84121.87479552756,431820.5252100221,2.382
84121.87479552756,431820.5252100221,0.0
84121.88089152756,431820.5252100221,0.006095999999999871
84123.02679552756,431820.5252100221,0.0
84123.02679552756,431820.5822100221,0.0
84121.35179552756,431820.5822100221,0.0
84121.35179552756,431820.91521002207,0.0
84124.75179552755,431823.99121002207,0.0
84123.84479552756,431822.6342100221,0.0
84123.84479552756,431822.6342100221,0.0
84124.04579196693,431822.6342100221,0.0
84123.84479552756,431822.6342100221,2.91
84125.65879552756,431822.6342100221,2.91
84123.95179552755,431822.6342100221,2.91
84123.95179552755,431825.3482100221,2.91
84123.84479552756,431822.6342100221,3.6
84123.84479552756,431822.6342100221,0.0
84123.84479552756,431825.3482100221,2.62
84125.65879552756,431822.6342100221,0.0
84123.84479552756,431822.6342100221,2.6
84123.84479552756,431825.3482100221,0.0
84125.89946219423,431826.7652100221,0.0
84126.66679552756,431825.4552100221,0.0
84128.04479552756,431825.4552100221,0.0
84128.04479552756,431826.0452100221,0.0
84122.83679552756,431826.7402100221,2.62
84122.83679552756,431826.7402100221,0.0
84128.04479552756,431825.6552100221,0.0
84128.04479552756,431826.0452100221,0.0
84122.83679552756,431828.0252100221,0.0
84122.83679552756,431826.7402100221,0.0
84122.83679552756,431826.7402100221,0.0
84126.66679552756,431825.4552100221,0.0
84122.83679552756,431828.1322100221,0.0
84126.90679552755,431828.0252100221,0.0
84126.90679552755,431828.0252100221,0.0
84128.15179552756,431825.6552100221,0.0
84124.75179552755,431828.1322100221,0.0
84123.6041288609,431826.7152100221,0.0
84121.60879552756,431825.4552100221,0.0
84125.9661816601,431825.4552100221,0.0
84123.84479552756,431825.3482100221,0.0
84122.83679552756,431826.7402100221,0.0
84122.83679552756,431826.7402100221,0.0
84126.66679552756,431825.4552100221,0.0
84121.35179552756,431827.5752100221,0.0
84125.65879552756,431825.4552100221,0.0
84121.45879552756,431825.4552100221,0.0
84121.45879552756,431826.0452100221,0.0
84121.45879552756,431827.5752100221,0.0
84121.35179552756,431825.6552100221,2.62
84123.84479552756,431825.3482100221,0.0
84125.65879552756,431825.3482100221,0.0
84122.76179552756,431826.66521002207,0.0
84121.35179552756,431826.1252100221,0.0
84121.35179552756,431826.0452100221,0.0
84123.84479552756,431825.3482100221,0.0
84121.35179552756,431825.6552100221,0.0
84121.45879552756,431828.0252100221,0.0
84121.45879552756,431825.4552100221,0.0
84122.59679552756,431828.0252100221,0.0
84121.35179552756,431825.6552100221,0.0
84121.35179552756,431825.6552100221,0.0
84122.59679552756,431828.1322100221,0.0
84121.35179552756,431826.1252100221,0.0
84113.60911905697,431811.4974692936,0.0
84112.32679552755,431813.2822100221,0.0
84112.32679552755,431813.3522100221,0.0
84114.67179552755,431810.1072100221,0.0
84111.71679552755,431808.8622100221,0.0
84114.67179552755,431809.80721993465,0.0
84111.71679552755,431808.8622100221,2.4
84111.71679552755,431813.1871440049,0.0
84114.50679552756,431808.8622100221,0.0
84114.67179552755,431810.73721993464,0.0
84111.71679552755,431808.8622100221,0.0
84114.50679552756,431809.80721993465,0.0
84111.71679552755,431808.8622100221,0.0
84112.32679552755,431813.1871440049,0.0
84113.25679552756,431813.3522100221,0.0
84114.80179552756,431813.4832100221,0.0
84114.80279552756,431810.7672100221,0.0
84114.09629552756,431837.32821002207,0.0
84115.40179552756,431836.2132100221,0.0
84115.40179552756,431837.3592100221,0.0
84112.73379552756,431836.2132100221,2.5
84112.73379552756,431836.2132100221,0.0
84112.73379552756,431838.5002100221,0.0
84114.40779552756,431838.5002100221,0.0
84112.73379552756,431836.2132100221,0.0
84112.73379552756,431836.2132100221,0.0
84118.11172769223,431815.85585153155,0.0
84121.87479552756,431820.5252100221,0.0
84121.45879552756,431820.5822100221,0.0
84121.87479552756,431820.5252100221,2.382
84121.87479552756,431820.5252100221,0.0
84121.88089152756,431820.5252100221,0.006096000000000005
84114.80179552756,431813.4832100221,0.0
84114.80279552756,431810.7672100221,0.0
84114.99179552756,431810.78721993463,2.4
84113.30679552756,431813.5972100221,2.4
84113.66022396978,431813.5972100221,2.4567376763438022
84114.80179552756,431813.54021002207,2.407
84114.80810487125,431813.54021002207,0.08766667033263953
84112.62179552756,431815.1522100221,0.0
84112.62179552756,431815.5236581853,0.5907368379450388
84112.62179552756,431820.7022100221,0.0
84112.62179552756,431821.07365818537,0.5907368379450396
84121.62179552756,431810.1012001096,0.0
84121.99324369081,431810.1012001096,0.5907368379450331
84119.36679552756,431810.1022100221,0.0
84119.59020965864,431810.1022100221,0.5898133060578005
84115.71179552756,431810.1022100221,0.0
84116.24901436002,431810.1022100221,0.5909407157077009
84112.62179552756,431818.2572100221,0.0
84112.62179552756,431818.48062415316,0.5898133060578059
84113.30679552756,431813.4832100221,2.4
84114.80279552756,431810.78721993463,2.4
84112.62179552756,431815.1522100221,2.64
84112.62179552756,431816.8122100221,0.0
84112.62179552756,431819.2572100221,0.0
84112.62179552756,431822.3622100221,0.0
84114.80279552756,431813.4832100221,0.0
84114.80279552756,431813.4832100221,0.0
84118.11179552755,431810.1022100221,0.0
84120.36679552756,431810.1022100221,0.0
84123.28179552755,431810.1012001096,0.0
84112.62179552756,431815.1522100221,0.0
84112.62179552756,431818.2572100221,0.0
84112.62179552756,431820.7022100221,0.0
84114.80279552756,431810.7672100221,0.0
84113.28679552756,431813.4832100221,0.0
84115.71179552756,431810.1022100221,0.0
84119.36679552756,431810.1022100221,0.0
84121.62179552756,431810.1012001096,0.0
84121.24479552756,431820.5252100221,0.0
84124.22679552756,431818.0572100221,0.0
84112.73379552756,431813.7092100221,0.0
84112.73379552756,431813.7092100221,0.0
84115.02879552756,431810.21421002207,0.0
84112.73379552756,431823.8322100221,0.0
84112.62179552756,431815.1522100221,0.0
84121.87479552756,431820.4752100221,0.0
84113.28679552756,431813.4832100221,0.0
84114.80279552756,431810.7672100221,0.0
84115.02879552756,431810.21421002207,0.0
84118.11179552755,431810.21421002207,0.0
84120.36679552756,431810.21421002207,0.0
84123.28179552755,431810.21421002207,0.0
84112.73379552756,431816.8122100221,0.0
84112.73379552756,431819.2572100221,0.0
84112.73379552756,431822.3622100221,0.0
84123.02679552756,431819.1972100221,0.0
84123.02679552756,431819.4702100221,0.0
84120.37179552756,431820.5252100221,0.0
84120.43979552756,431820.5252100221,0.0
84119.24179552756,431820.5252100221,0.0
84119.24179552756,431820.5252100221,0.0
84119.31679552756,431820.5252100221,0.0
84124.17679552756,431818.0572100221,0.0
84122.59679552756,431818.0572100221,0.0
84122.59679552756,431818.0572100221,0.0
84122.59679552756,431818.1372100221,0.0
84122.59679552756,431819.1972100221,0.0
84124.75179552755,431810.21421002207,0.0
84123.87659611853,431819.6948338221,0.0
84123.02679552756,431820.5252100221,0.0
84123.02679552756,431820.5822100221,0.0
84123.02679552756,431819.1972100221,0.0
84123.02679552756,431819.4702100221,0.0
84123.02679552756,431819.1972100221,2.64
84124.22679552756,431819.1972100221,0.0
84123.02679552756,431820.5822100221,2.6
84123.02679552756,431819.1972100221,0.0
84123.02679552756,431819.1972100221,0.0
84124.17679552756,431819.1972100221,0.0
84124.75179552755,431819.1972100221,0.0
84120.91559552756,431820.7303290765,0.0
84121.35179552756,431820.5822100221,0.0
84120.37179552756,431820.5252100221,0.0
84120.43979552756,431820.5252100221,0.0
84120.37179552756,431820.5252100221,2.64
84121.35179552756,431820.5252100221,0.0
84120.37179552756,431820.5252100221,0.0
84121.24479552756,431820.5252100221,0.0
84120.37179552756,431820.5252100221,0.0
84120.37179552756,431820.91521002207,0.0
84120.29122409898,431821.6441249832,0.0
84121.35179552756,431820.91521002207,0.0
84119.24179552756,431823.8322100221,0.0
84119.24179552756,431820.5252100221,0.0
84119.24179552756,431820.5252100221,0.0
84119.31679552756,431820.5252100221,0.0
84120.37179552756,431820.5252100221,0.0
84120.37179552756,431820.91521002207,0.0
84121.35179552756,431820.91521002207,2.64
84120.37179552756,431820.91521002207,0.0
84119.24179552756,431823.8322100221,2.5
84121.35179552756,431820.91521002207,2.6
84119.24179546042,431823.8322096894,0.0
84120.37179567252,431820.5252103822,0.0
84120.37179552756,431820.91521002207,0.0
84120.74479552756,431822.5822100221,0.0
84123.33479552755,431818.7312100221,0.0
84124.17679552756,431818.0572100221,0.0
84122.59679552756,431818.0572100221,0.0
84122.59679552756,431818.0572100221,0.0
84122.59679552756,431818.1372100221,0.0
84122.59679552756,431819.1972100221,0.0
84123.02679552756,431819.1972100221,0.0
84124.17679552756,431819.1972100221,0.0
84122.59679552756,431818.0572100221,2.64
84124.22679552756,431818.0572100221,0.0
84122.59679552756,431818.0572100221,0.0
84135.74632886089,431837.4575828477,0.0
84134.70079552756,431835.2312100221,0.0
84136.24679552756,431835.3622100221,0.0
84134.83179552756,431837.97720010957,0.0
84134.90179552756,431838.6072100221,0.0
84134.83179552756,431838.6072100221,0.0
84134.70079552756,431835.2312100221,2.4
84134.83179552756,431838.90720010956,0.0
84134.99679552756,431839.8522100221,0.0
84137.17679552756,431835.3622100221,0.0
84137.78679552756,431835.5272760393,0.0
84136.21679552755,431835.2312100221,0.0
84137.17679552756,431835.5272760393,0.0
84134.99679552756,431838.90720010956,0.0
84134.70079552756,431837.9472100221,0.0
84134.70179552755,431835.2312100221,0.0
84134.70079552756,431837.9472100221,0.0
84114.09629552756,431835.1032100221,0.0
84115.40179552756,431833.9932100221,0.0
84115.40179552756,431835.1292100221,0.0
84112.73379552756,431836.2132100221,0.0
